day,entity,product,payment_method,anticipation_method,installments,monthly_tier,amount_transacted,fee_rate,fee_revenue
2025-01-31,PJ,tap,credit,D1Anticipation,2,>80000,605188.81,0.0425,25720.524425000003
2025-01-31,PJ,link,credit,D1Anticipation,2,40001-80000,73594.55,0.0609,4481.908095000001
2025-01-31,PJ,tap,credit,D0/Nitro,2,<=20000,5262.88,0.1139,599.442032
2025-01-31,PF,link,credit,D0/Nitro,2,>80000,721379.67,0.1089,78558.246063
2025-01-31,PF,tap,credit,D0/Nitro,2,<=20000,192.57,0.1139,21.933723
2025-01-31,PF,tap,credit,D0/Nitro,2,>80000,2066901.02,0.1139,235420.026178
2025-01-31,PJ,tap,credit,D0/Nitro,2,<=20000,848.0,0.1139,96.5872
2025-01-31,PF,tap,credit,D1Anticipation,2,<=20000,3951.03,0.0557,220.072371
2025-01-31,PJ,link,credit,D1Anticipation,2,>80000,108200.12,0.0609,6589.387308
2025-01-31,PJ,tap,credit,D1Anticipation,2,20001-40000,24432.9,0.0453,1106.8103700000001
2025-01-31,PJ,link,credit,D0/Nitro,2,<=20000,8937.33,0.1089,973.275237
2025-01-31,PF,link,credit,D1Anticipation,2,<=20000,79.99,0.0609,4.871391
2025-01-31,PF,link,credit,D0/Nitro,2,<=20000,500.0,0.1089,54.449999999999996
2025-01-31,PJ,pos,credit,D1Anticipation,2,>80000,489258.19,0.0425,20793.473075
2025-01-31,PF,link,credit,D1Anticipation,2,>80000,567083.08,0.0609,34535.359572
2025-01-31,PF,tap,credit,D0/Nitro,2,<=20000,460.11,0.1139,52.406529
2025-01-31,PJ,pos,credit,D1Anticipation,2,>80000,1240378.69,0.0425,52716.094325
2025-01-31,PF,link,credit,D1Anticipation,2,<=20000,1903.78,0.0609,115.940202
2025-01-31,PJ,link,credit,D1Anticipation,2,>80000,1244801.45,0.0609,75808.408305
2025-01-31,PJ,link,credit,D0/Nitro,2,<=20000,5327.39,0.1089,580.152771
2025-01-31,PF,tap,credit,D1Anticipation,2,<=20000,260.0,0.0557,14.482
2025-01-31,PF,pos,credit,D1Anticipation,2,<=20000,821.0,0.0557,45.7297
2025-01-31,PF,pos,credit,D1Anticipation,2,20001-40000,20625.92,0.0453,934.3541759999999
2025-01-31,PJ,tap,credit,D0/Nitro,2,>80000,366160.71,0.1139,41705.704869
2025-01-31,PJ,pos,credit,D1Anticipation,2,>80000,4790319.3,0.0425,203588.57025000002
2025-01-31,PJ,link,credit,D0/Nitro,2,>80000,314887.12,0.1089,34291.207367999996
2025-01-31,PF,pos,credit,D0/Nitro,2,<=20000,7237.49,0.1139,824.350111
2025-01-31,PJ,pos,credit,D0/Nitro,2,<=20000,5390.06,0.1139,613.9278340000001
2025-01-31,PJ,pos,credit,D0/Nitro,2,20001-40000,23699.89,0.1139,2699.4174709999998
2025-01-31,PJ,tap,credit,D0/Nitro,2,<=20000,1301.57,0.1139,148.248823
2025-01-31,PJ,pos,credit,D0/Nitro,2,40001-80000,43363.76,0.1139,4939.132264
2025-01-31,PJ,tap,credit,D1Anticipation,2,<=20000,11210.85,0.0557,624.444345
2025-01-31,PJ,pos,credit,D1Anticipation,2,>80000,739415.69,0.0425,31425.166825
2025-01-31,PF,tap,credit,D1Anticipation,2,>80000,1042453.71,0.0425,44304.282675
2025-01-31,PJ,tap,credit,D1Anticipation,2,40001-80000,56842.57,0.0439,2495.3888230000002
2025-01-31,PJ,link,credit,D1Anticipation,2,>80000,223595.66,0.0609,13616.975694
2025-01-31,PJ,pos,credit,D0/Nitro,2,>80000,542029.4,0.1139,61737.148660000006
2025-01-31,PF,link,credit,D1Anticipation,2,<=20000,1990.79,0.0609,121.23911100000001
2025-01-31,PJ,link,credit,D0/Nitro,2,<=20000,16053.53,0.1089,1748.229417
2025-01-31,PF,pos,credit,D1Anticipation,2,<=20000,753.14,0.0557,41.949898
2025-01-31,PF,tap,credit,D0/Nitro,2,<=20000,1051.51,0.1139,119.766989
2025-01-31,PJ,pos,credit,D1Anticipation,3,>80000,5436977.88,0.0477,259343.844876
2025-01-31,PJ,pos,credit,D1Anticipation,3,>80000,1004811.76,0.0477,47929.520952
2025-01-31,PF,tap,credit,D0/Nitro,3,>80000,1638070.57,0.1249,204595.014193
2025-01-31,PJ,link,credit,D0/Nitro,3,>80000,446895.83,0.1199,53582.810017
2025-01-31,PJ,pos,credit,D0/Nitro,3,40001-80000,63427.34,0.1249,7922.074766
2025-01-31,PF,link,credit,D1Anticipation,3,<=20000,8845.83,0.0701,620.092683
2025-01-31,PJ,tap,credit,D0/Nitro,3,<=20000,1802.0,0.1249,225.0698
2025-01-31,PF,link,credit,D1Anticipation,3,<=20000,673.19,0.0701,47.190619
2025-01-31,PJ,pos,credit,D1Anticipation,3,>80000,1478193.51,0.0477,70509.830427
2025-01-31,PF,pos,credit,D0/Nitro,3,<=20000,850.0,0.1249,106.16499999999999
2025-01-31,PF,tap,credit,D0/Nitro,3,<=20000,1530.0,0.1249,191.097
2025-01-31,PJ,link,credit,D1Anticipation,3,>80000,391655.7,0.0701,27455.06457
2025-01-31,PF,pos,credit,D1Anticipation,3,20001-40000,25250.4,0.0514,1297.87056
2025-01-31,PJ,link,credit,D1Anticipation,3,>80000,198186.7,0.0701,13892.88767
2025-01-31,PJ,tap,credit,D1Anticipation,3,20001-40000,33031.27,0.0514,1697.8072779999998
2025-01-31,PF,pos,credit,D1Anticipation,3,<=20000,481.5,0.063,30.3345
2025-01-31,PJ,tap,credit,D0/Nitro,3,<=20000,4887.82,0.1249,610.488718
2025-01-31,PJ,link,credit,D1Anticipation,3,>80000,2260785.81,0.0701,158481.085281
2025-01-31,PF,tap,credit,D1Anticipation,3,>80000,1219972.58,0.0477,58192.692066
2025-01-31,PJ,tap,credit,D0/Nitro,3,>80000,350544.65,0.1249,43783.026785
2025-01-31,PF,pos,credit,D0/Nitro,3,<=20000,9015.6,0.1249,1126.04844
2025-01-31,PF,link,credit,D0/Nitro,3,<=20000,1307.27,0.1199,156.74167300000002
2025-01-31,PF,link,credit,D0/Nitro,3,>80000,742155.19,0.1199,88984.40728099999
2025-01-31,PJ,pos,credit,D1Anticipation,3,>80000,640792.69,0.0477,30565.811313
2025-01-31,PJ,tap,credit,D1Anticipation,3,>80000,749846.88,0.0477,35767.696176
2025-01-31,PJ,tap,credit,D0/Nitro,3,<=20000,9702.96,0.1249,1211.899704
2025-01-31,PF,tap,credit,D0/Nitro,3,<=20000,1599.82,0.1249,199.81751799999998
2025-01-31,PJ,pos,credit,D0/Nitro,3,20001-40000,24181.46,0.1249,3020.264354
2025-01-31,PJ,tap,credit,D1Anticipation,3,40001-80000,54048.85,0.0495,2675.418075
2025-01-31,PJ,link,credit,D1Anticipation,3,>80000,212872.64,0.0701,14922.372064
2025-01-31,PF,tap,credit,D1Anticipation,3,<=20000,1682.72,0.063,106.01136
2025-01-31,PF,tap,credit,D0/Nitro,3,<=20000,280.0,0.1249,34.972
2025-01-31,PJ,link,credit,D0/Nitro,3,<=20000,8469.5,0.1199,1015.49305
2025-01-31,PF,tap,credit,D1Anticipation,3,<=20000,4862.2,0.063,306.3186
2025-01-31,PF,link,credit,D0/Nitro,3,<=20000,289.9,0.1199,34.759009999999996
2025-01-31,PJ,link,credit,D0/Nitro,3,<=20000,19194.18,0.1199,2301.3821820000003
2025-01-31,PJ,tap,credit,D1Anticipation,3,<=20000,5544.71,0.063,349.31673
2025-01-31,PJ,link,credit,D0/Nitro,3,20001-40000,35010.79,0.1199,4197.793721
2025-01-31,PJ,pos,credit,D0/Nitro,3,40001-80000,51606.92,0.1249,6445.704307999999
2025-01-31,PJ,pos,credit,D0/Nitro,3,>80000,551825.55,0.1249,68923.011195
2025-01-31,PF,link,credit,D1Anticipation,3,>80000,793764.18,0.0701,55642.869018
2025-01-31,PJ,pos,credit,D1Anticipation,4,>80000,3203546.92,0.0528,169147.27737599998
2025-01-31,PJ,pos,credit,D0/Nitro,4,>80000,340456.36,0.1309,44565.737524
2025-01-31,PJ,pos,credit,D0/Nitro,4,20001-40000,34834.66,0.1309,4559.856994
2025-01-31,PJ,tap,credit,D1Anticipation,4,20001-40000,30289.2,0.0574,1738.60008
2025-01-31,PJ,pos,credit,D0/Nitro,4,<=20000,4712.39,0.1309,616.851851
2025-01-31,PF,link,credit,D1Anticipation,4,<=20000,1690.56,0.0791,133.723296
2025-01-31,PF,pos,credit,D0/Nitro,4,<=20000,7014.25,0.1309,918.1653249999999
2025-01-31,PJ,tap,credit,D0/Nitro,4,>80000,269923.04,0.1309,35332.92593599999
2025-01-31,PJ,link,credit,D0/Nitro,4,20001-40000,29727.03,0.1259,3742.6330770000004
2025-01-31,PJ,pos,credit,D1Anticipation,4,>80000,977443.93,0.0528,51609.039504
2025-01-31,PJ,pos,credit,D1Anticipation,4,>80000,457665.75,0.0528,24164.7516
2025-01-31,PJ,tap,credit,D1Anticipation,4,>80000,537682.64,0.0528,28389.643392
2025-01-31,PJ,pos,credit,D0/Nitro,4,40001-80000,42874.92,0.1309,5612.327028
2025-01-31,PJ,tap,credit,D1Anticipation,4,<=20000,14952.66,0.0703,1051.171998
2025-01-31,PF,link,credit,D0/Nitro,4,<=20000,9666.91,0.1259,1217.063969
2025-01-31,PJ,link,credit,D0/Nitro,4,<=20000,7686.98,0.1259,967.790782
2025-01-31,PF,link,credit,D1Anticipation,4,>80000,478010.67,0.0791,37810.643997
2025-01-31,PJ,link,credit,D1Anticipation,4,>80000,279231.9,0.0791,22087.243290000002
2025-01-31,PJ,link,credit,D0/Nitro,4,<=20000,16799.91,0.1259,2115.108669
2025-01-31,PF,pos,credit,D1Anticipation,4,<=20000,1410.0,0.0703,99.123
2025-01-31,PJ,tap,credit,D1Anticipation,4,40001-80000,41424.19,0.0551,2282.472869
2025-01-31,PF,tap,credit,D1Anticipation,4,>80000,968087.37,0.0528,51115.013136
2025-01-31,PJ,link,credit,D0/Nitro,4,>80000,256326.84,0.1259,32271.549156
2025-01-31,PJ,link,credit,D1Anticipation,4,>80000,1221248.32,0.0791,96600.742112
2025-01-31,PF,tap,credit,D0/Nitro,4,<=20000,3509.39,0.1309,459.3791509999999
2025-01-31,PF,pos,credit,D1Anticipation,4,20001-40000,21055.68,0.0574,1208.596032
2025-01-31,PJ,tap,credit,D0/Nitro,4,<=20000,6941.93,0.1309,908.698637
2025-01-31,PJ,pos,credit,D1Anticipation,4,>80000,477882.51,0.0528,25232.196528
2025-01-31,PJ,link,credit,D1Anticipation,4,>80000,198411.9,0.0791,15694.38129
2025-01-31,PF,link,credit,D0/Nitro,4,>80000,546726.82,0.1259,68832.906638
2025-01-31,PJ,link,credit,D1Anticipation,4,>80000,278738.65,0.0791,22048.227215000003
2025-01-31,PJ,tap,credit,D0/Nitro,4,<=20000,2049.0,0.1309,268.2141
2025-01-31,PF,pos,credit,D1Anticipation,4,<=20000,816.0,0.0703,57.3648
2025-01-31,PF,link,credit,D1Anticipation,4,<=20000,2278.5,0.0791,180.22935
2025-01-31,PF,tap,credit,D0/Nitro,4,>80000,1347661.79,0.1309,176408.928311
2025-01-31,PF,tap,credit,D1Anticipation,4,<=20000,1423.02,0.0703,100.038306
2025-01-31,PJ,link,credit,D1Anticipation,5,>80000,1122143.05,0.088,98748.5884
2025-01-31,PJ,tap,credit,D0/Nitro,5,>80000,160852.11,0.1379,22181.505968999998
2025-01-31,PF,tap,credit,D1Anticipation,5,<=20000,6907.88,0.0774,534.669912
2025-01-31,PJ,tap,credit,D0/Nitro,5,<=20000,1908.98,0.1379,263.248342
2025-01-31,PJ,tap,credit,D1Anticipation,5,40001-80000,63964.37,0.0607,3882.637259
2025-01-31,PF,pos,credit,D0/Nitro,5,<=20000,6065.25,0.1379,836.397975
2025-01-31,PJ,link,credit,D0/Nitro,5,<=20000,8843.58,0.1329,1175.311782
2025-01-31,PJ,pos,credit,D1Anticipation,5,>80000,2797956.86,0.0579,162001.70219399998
2025-01-31,PJ,tap,credit,D1Anticipation,5,40001-80000,45157.86,0.0607,2741.082102
2025-01-31,PJ,pos,credit,D0/Nitro,5,20001-40000,20441.8,0.1379,2818.92422
2025-01-31,PF,tap,credit,D1Anticipation,5,<=20000,1200.0,0.0774,92.88
2025-01-31,PF,tap,credit,D1Anticipation,5,<=20000,1450.0,0.0774,112.22999999999999
2025-01-31,PF,link,credit,D0/Nitro,5,<=20000,550.0,0.1329,73.095
2025-01-31,PJ,link,credit,D0/Nitro,5,<=20000,18922.0,0.1329,2514.7338
2025-01-31,PJ,pos,credit,D0/Nitro,5,<=20000,1873.87,0.1379,258.40667299999996
2025-01-31,PF,link,credit,D0/Nitro,5,<=20000,4616.64,0.1329,613.551456
2025-01-31,PF,tap,credit,D0/Nitro,5,<=20000,1586.83,0.1379,218.82385699999998
2025-01-31,PF,link,credit,D0/Nitro,5,>80000,513335.44,0.1329,68222.27997599999
2025-01-31,PF,tap,credit,D1Anticipation,5,>80000,945594.0,0.0579,54749.8926
2025-01-31,PJ,link,credit,D0/Nitro,5,>80000,225054.8,0.1329,29909.782919999998
2025-01-31,PJ,pos,credit,D0/Nitro,5,>80000,300027.94,0.1379,41373.852926
2025-01-31,PF,tap,credit,D0/Nitro,5,>80000,1095992.17,0.1379,151137.320243
2025-01-31,PJ,pos,credit,D0/Nitro,5,<=20000,14747.26,0.1379,2033.647154
2025-01-31,PJ,pos,credit,D1Anticipation,5,>80000,495813.14,0.0579,28707.580806
2025-01-31,PJ,link,credit,D1Anticipation,5,>80000,189026.34,0.088,16634.317919999998
2025-01-31,PF,link,credit,D1Anticipation,5,<=20000,2808.87,0.088,247.18055999999999
2025-01-31,PF,link,credit,D1Anticipation,5,>80000,385180.67,0.088,33895.89896
2025-01-31,PF,tap,credit,D0/Nitro,5,<=20000,6988.14,0.1379,963.664506
2025-01-31,PJ,link,credit,D1Anticipation,5,>80000,121393.17,0.088,10682.59896
2025-01-31,PJ,link,credit,D1Anticipation,5,40001-80000,52330.64,0.088,4605.09632
2025-01-31,PJ,pos,credit,D1Anticipation,5,>80000,425093.01,0.0579,24612.885279000002
2025-01-31,PF,pos,credit,D1Anticipation,5,<=20000,12371.39,0.0774,957.545586
2025-01-31,PJ,tap,credit,D1Anticipation,5,40001-80000,55601.89,0.0607,3375.0347229999998
2025-01-31,PJ,tap,credit,D1Anticipation,5,>80000,518698.88,0.0579,30032.665152
2025-01-31,PJ,link,credit,D0/Nitro,5,20001-40000,21765.87,0.1329,2892.6841229999995
2025-01-31,PJ,pos,credit,D1Anticipation,5,>80000,771162.25,0.0579,44650.294275
2025-01-31,PF,link,credit,D0/Nitro,6,<=20000,1231.33,0.1399,172.26306699999998
2025-01-31,PF,link,credit,D1Anticipation,6,<=20000,2106.06,0.0967,203.65600199999997
2025-01-31,PJ,pos,credit,D1Anticipation,6,>80000,655298.99,0.0629,41218.306470999996
2025-01-31,PJ,link,credit,D1Anticipation,6,>80000,267972.8,0.0967,25912.969759999996
2025-01-31,PF,tap,credit,D1Anticipation,6,>80000,873881.74,0.0629,54967.161446
2025-01-31,PJ,pos,credit,D1Anticipation,6,>80000,983287.14,0.0629,61848.761106
2025-01-31,PJ,tap,credit,D1Anticipation,6,>80000,586208.06,0.0629,36872.486974
2025-01-31,PJ,link,credit,D1Anticipation,6,>80000,232292.48,0.0967,22462.682816
2025-01-31,PF,link,credit,D0/Nitro,6,>80000,349791.72,0.1399,48935.86162799999
2025-01-31,PF,pos,credit,D1Anticipation,6,<=20000,1545.0,0.0845,130.5525
2025-01-31,PJ,link,credit,D0/Nitro,6,>80000,228373.29,0.1399,31949.423271
2025-01-31,PJ,link,credit,D0/Nitro,6,<=20000,6623.78,0.1399,926.6668219999999
2025-01-31,PJ,pos,credit,D1Anticipation,6,>80000,2967755.47,0.0629,186671.819063
2025-01-31,PF,pos,credit,D0/Nitro,6,<=20000,7053.91,0.1449,1022.1115589999999
2025-01-31,PF,tap,credit,D1Anticipation,6,<=20000,800.0,0.0845,67.60000000000001
2025-01-31,PF,tap,credit,D0/Nitro,6,<=20000,3654.18,0.1449,529.490682
2025-01-31,PJ,link,credit,D0/Nitro,6,<=20000,7683.62,0.1399,1074.938438
2025-01-31,PJ,pos,credit,D0/Nitro,6,<=20000,5172.7,0.1449,749.52423
2025-01-31,PJ,pos,credit,D0/Nitro,6,>80000,257353.54,0.1449,37290.527946
2025-01-31,PJ,tap,credit,D1Anticipation,6,20001-40000,22852.34,0.0694,1585.9523960000001
2025-01-31,PJ,tap,credit,D0/Nitro,6,<=20000,10227.19,0.1449,1481.9198310000002
2025-01-31,PJ,tap,credit,D1Anticipation,6,40001-80000,41975.54,0.0662,2778.7807479999997
2025-01-31,PF,tap,credit,D0/Nitro,6,>80000,929826.98,0.1449,134731.929402
2025-01-31,PJ,tap,credit,D0/Nitro,6,>80000,167357.69,0.1449,24250.129281
2025-01-31,PJ,link,credit,D0/Nitro,6,20001-40000,21148.6,0.1399,2958.6891399999995
2025-01-31,PF,link,credit,D0/Nitro,6,<=20000,1627.72,0.1399,227.718028
2025-01-31,PJ,tap,credit,D0/Nitro,6,<=20000,5890.16,0.1449,853.484184
2025-01-31,PJ,link,credit,D1Anticipation,6,>80000,1401851.26,0.0967,135559.01684199998
2025-01-31,PF,pos,credit,D1Anticipation,6,<=20000,18175.29,0.0845,1535.8120050000002
2025-01-31,PJ,pos,credit,D0/Nitro,6,<=20000,11437.31,0.1449,1657.2662189999999
2025-01-31,PJ,tap,credit,D1Anticipation,6,40001-80000,46338.59,0.0662,3067.6146579999995
2025-01-31,PJ,pos,credit,D0/Nitro,6,20001-40000,32093.43,0.1449,4650.338007
2025-01-31,PF,tap,credit,D1Anticipation,6,<=20000,2999.75,0.0845,253.47887500000002
2025-01-31,PF,link,credit,D1Anticipation,6,>80000,464703.83,0.0967,44936.860361
2025-01-31,PJ,link,credit,D1Anticipation,6,>80000,266343.85,0.0967,25755.450294999995
2025-01-31,PJ,pos,credit,D1Anticipation,6,>80000,775332.75,0.0629,48768.429975
2025-01-31,PJ,pos,credit,D1Anticipation,7,>80000,175606.83,0.0681,11958.825122999999
2025-01-31,PF,link,credit,D0/Nitro,7,<=20000,247.03,0.1499,37.029797
2025-01-31,PJ,pos,credit,D0/Nitro,7,<=20000,6313.46,0.1549,977.954954
2025-01-31,PJ,link,credit,D0/Nitro,7,<=20000,1580.0,0.1499,236.842
2025-01-31,PJ,link,credit,D1Anticipation,7,>80000,117256.46,0.1259,14762.588314000002
2025-01-31,PJ,tap,credit,D1Anticipation,7,<=20000,1497.49,0.0916,137.170084
2025-01-31,PF,tap,credit,D0/Nitro,7,>80000,256452.19,0.1549,39724.444231
2025-01-31,PJ,pos,credit,D1Anticipation,7,40001-80000,78079.77,0.0717,5598.319509
2025-01-31,PF,tap,credit,D1Anticipation,7,<=20000,1293.67,0.0916,118.500172
2025-01-31,PJ,pos,credit,D0/Nitro,7,40001-80000,41905.75,0.1549,6491.200675
2025-01-31,PF,pos,credit,D1Anticipation,7,<=20000,1000.0,0.0916,91.6
2025-01-31,PJ,pos,credit,D1Anticipation,7,40001-80000,70035.63,0.0717,5021.554671
2025-01-31,PJ,link,credit,D0/Nitro,7,40001-80000,66713.72,0.1499,10000.386628
2025-01-31,PJ,pos,credit,D0/Nitro,7,<=20000,1590.0,0.1549,246.29100000000003
2025-01-31,PJ,tap,credit,D1Anticipation,7,>80000,94761.13,0.0681,6453.232953
2025-01-31,PJ,tap,credit,D1Anticipation,7,<=20000,3096.96,0.0916,283.681536
2025-01-31,PF,tap,credit,D1Anticipation,7,>80000,364025.13,0.0681,24790.111352999997
2025-01-31,PF,link,credit,D1Anticipation,7,40001-80000,66786.15,0.1259,8408.376285
2025-01-31,PF,link,credit,D0/Nitro,7,<=20000,1301.63,0.1499,195.11433700000003
2025-01-31,PJ,tap,credit,D1Anticipation,7,<=20000,10522.59,0.0916,963.869244
2025-01-31,PF,link,credit,D0/Nitro,7,>80000,102233.95,0.1499,15324.869105
2025-01-31,PJ,tap,credit,D0/Nitro,7,40001-80000,51760.72,0.1549,8017.735528000001
2025-01-31,PJ,link,credit,D1Anticipation,7,<=20000,15494.34,0.1259,1950.7374060000002
2025-01-31,PJ,pos,credit,D0/Nitro,7,<=20000,6290.0,0.1549,974.321
2025-01-31,PJ,link,credit,D1Anticipation,7,<=20000,8877.91,0.1259,1117.728869
2025-01-31,PJ,link,credit,D0/Nitro,7,<=20000,2640.0,0.1499,395.736
2025-01-31,PJ,link,credit,D1Anticipation,7,20001-40000,31211.01,0.1259,3929.466159
2025-01-31,PJ,pos,credit,D1Anticipation,7,>80000,452474.86,0.0681,30813.537965999996
2025-01-31,PJ,pos,credit,D1Anticipation,8,>80000,112042.53,0.0729,8167.900437
2025-01-31,PJ,link,credit,D1Anticipation,8,>80000,207947.14,0.1342,27906.506188000003
2025-01-31,PJ,tap,credit,D1Anticipation,8,<=20000,4695.0,0.0986,462.92699999999996
2025-01-31,PJ,pos,credit,D0/Nitro,8,<=20000,6538.51,0.1609,1052.046259
2025-01-31,PF,pos,credit,D1Anticipation,8,<=20000,7062.76,0.0986,696.3881359999999
2025-01-31,PJ,tap,credit,D1Anticipation,8,<=20000,7858.28,0.0986,774.8264079999999
2025-01-31,PJ,pos,credit,D1Anticipation,8,>80000,174370.32,0.0729,12711.596328000001
2025-01-31,PJ,link,credit,D0/Nitro,8,40001-80000,76085.1,0.1559,11861.66709
2025-01-31,PJ,tap,credit,D1Anticipation,8,>80000,233394.29,0.0729,17014.443741000003
2025-01-31,PJ,pos,credit,D0/Nitro,8,<=20000,5900.0,0.1609,949.31
2025-01-31,PF,tap,credit,D0/Nitro,8,<=20000,3238.35,0.1609,521.0505149999999
2025-01-31,PJ,pos,credit,D0/Nitro,8,<=20000,2582.0,0.1609,415.44379999999995
2025-01-31,PJ,link,credit,D1Anticipation,8,20001-40000,37349.03,0.1342,5012.239826
2025-01-31,PJ,pos,credit,D1Anticipation,8,>80000,1070051.32,0.0729,78006.74122800001
2025-01-31,PF,tap,credit,D1Anticipation,8,>80000,478231.02,0.0729,34863.041358
2025-01-31,PJ,pos,credit,D1Anticipation,8,>80000,317212.04,0.0729,23124.757716
2025-01-31,PJ,link,credit,D1Anticipation,8,<=20000,16462.78,0.1342,2209.305076
2025-01-31,PF,link,credit,D1Anticipation,8,40001-80000,59854.29,0.1342,8032.445718000001
2025-01-31,PF,pos,credit,D0/Nitro,8,<=20000,3850.0,0.1609,619.4649999999999
2025-01-31,PF,tap,credit,D1Anticipation,8,<=20000,1150.22,0.0986,113.41169199999999
2025-01-31,PJ,link,credit,D1Anticipation,8,20001-40000,38941.14,0.1342,5225.900988
2025-01-31,PF,tap,credit,D0/Nitro,8,>80000,477970.45,0.1609,76905.44540499999
2025-01-31,PF,link,credit,D0/Nitro,8,>80000,173255.44,0.1559,27010.523096
2025-01-31,PJ,link,credit,D0/Nitro,8,<=20000,19750.88,0.1559,3079.1621920000002
2025-01-31,PJ,tap,credit,D1Anticipation,8,<=20000,3392.36,0.0986,334.486696
2025-01-31,PJ,tap,credit,D0/Nitro,8,40001-80000,59458.44,0.1609,9566.862996
2025-01-31,PJ,link,credit,D0/Nitro,8,<=20000,3799.0,0.1559,592.2641
2025-01-31,PF,pos,credit,D1Anticipation,8,<=20000,999.9,0.0986,98.59013999999999
2025-01-31,PJ,pos,credit,D0/Nitro,8,40001-80000,67409.39,0.1609,10846.170850999999
2025-01-31,PJ,link,credit,D0/Nitro,8,<=20000,2288.17,0.1559,356.725703
2025-01-31,PJ,tap,credit,D0/Nitro,9,<=20000,3699.0,0.1669,617.3630999999999
2025-01-31,PF,tap,credit,D0/Nitro,9,>80000,115212.9,0.1669,19229.03301
2025-01-31,PJ,pos,credit,D1Anticipation,9,>80000,219375.2,0.0781,17133.203120000002
2025-01-31,PJ,pos,credit,D0/Nitro,9,<=20000,1073.86,0.1669,179.22723399999998
2025-01-31,PF,link,credit,D0/Nitro,9,40001-80000,61323.93,0.1619,9928.344266999999
2025-01-31,PJ,link,credit,D1Anticipation,9,<=20000,5185.88,0.1425,738.9879
2025-01-31,PJ,pos,credit,D1Anticipation,9,<=20000,9732.1,0.1055,1026.73655
2025-01-31,PJ,tap,credit,D0/Nitro,9,<=20000,8088.02,0.1669,1349.890538
2025-01-31,PJ,link,credit,D0/Nitro,9,<=20000,936.27,0.1619,151.582113
2025-01-31,PF,link,credit,D0/Nitro,9,<=20000,2880.81,0.1619,466.40313899999995
2025-01-31,PJ,pos,credit,D1Anticipation,9,40001-80000,48013.42,0.0826,3965.908492
2025-01-31,PJ,tap,credit,D1Anticipation,9,40001-80000,59412.49,0.0826,4907.471674
2025-01-31,PF,tap,credit,D1Anticipation,9,<=20000,2715.13,0.1055,286.446215
2025-01-31,PJ,tap,credit,D1Anticipation,9,<=20000,1746.92,0.1055,184.30006
2025-01-31,PJ,link,credit,D1Anticipation,9,<=20000,696.21,0.1425,99.209925
2025-01-31,PF,tap,credit,D1Anticipation,9,>80000,168678.83,0.0781,13173.816622999999
2025-01-31,PJ,pos,credit,D0/Nitro,9,<=20000,15192.53,0.1669,2535.633257
2025-01-31,PJ,pos,credit,D1Anticipation,9,20001-40000,22744.44,0.087,1978.7662799999998
2025-01-31,PJ,tap,credit,D0/Nitro,9,<=20000,2400.68,0.1669,400.67349199999995
2025-01-31,PJ,pos,credit,D0/Nitro,9,<=20000,2558.71,0.1669,427.048699
2025-01-31,PF,link,credit,D1Anticipation,9,20001-40000,26570.06,0.1425,3786.23355
2025-01-31,PJ,link,credit,D0/Nitro,9,<=20000,19778.62,0.1619,3202.1585779999996
2025-01-31,PJ,link,credit,D1Anticipation,9,<=20000,1099.0,0.1425,156.6075
2025-01-31,PJ,link,credit,D1Anticipation,9,40001-80000,77642.09,0.1425,11063.997824999999
2025-01-31,PJ,link,credit,D1Anticipation,10,>80000,241534.42,0.1506,36375.083652
2025-01-31,PF,pos,credit,D1Anticipation,10,20001-40000,24060.16,0.0927,2230.376832
2025-01-31,PJ,link,credit,D1Anticipation,10,>80000,166543.56,0.1506,25081.460136
2025-01-31,PJ,pos,credit,D0/Nitro,10,<=20000,6893.0,0.1739,1198.6927
2025-01-31,PF,pos,credit,D0/Nitro,10,<=20000,1520.51,0.1739,264.416689
2025-01-31,PF,link,credit,D0/Nitro,10,<=20000,3299.0,0.1689,557.2011
2025-01-31,PF,link,credit,D1Anticipation,10,>80000,369430.89,0.1506,55636.292034000006
2025-01-31,PJ,pos,credit,D1Anticipation,10,>80000,5790835.2,0.0829,480060.23808000004
2025-01-31,PJ,pos,credit,D1Anticipation,10,>80000,1746802.21,0.0829,144809.903209
2025-01-31,PJ,pos,credit,D1Anticipation,10,>80000,1539405.14,0.0829,127616.686106
2025-01-31,PJ,tap,credit,D1Anticipation,10,>80000,1445683.55,0.0829,119847.166295
2025-01-31,PJ,link,credit,D0/Nitro,10,<=20000,6986.42,0.1689,1180.006338
2025-01-31,PJ,pos,credit,D0/Nitro,10,40001-80000,65953.07,0.1739,11469.238873000002
2025-01-31,PF,link,credit,D0/Nitro,10,>80000,660786.67,0.1689,111606.868563
2025-01-31,PF,link,credit,D0/Nitro,10,<=20000,4597.29,0.1689,776.482281
2025-01-31,PF,tap,credit,D0/Nitro,10,<=20000,3008.07,0.1739,523.103373
2025-01-31,PJ,tap,credit,D1Anticipation,10,>80000,224263.92,0.0829,18591.478968000003
